fish_name,species_group,scientific_name_group,city,2020,habitat,method,food_prep,sciname,taxonomic_level,species,genus,family,order,class,phylum,kingdom,VitaminA,Thiamin,Riboflavin,Niacin,VitaminB6,Folate,VitaminB12,VitaminC,VitaminD,VitaminE,Calcium,Chromium,Copper,Iodine,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Protein,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,ALA,DHAEPA
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Halmahera Barat,0.006,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Halmahera Tengah,0,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Kepulauan Sula,0.002,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Halmahera Selatan,0,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Halmahera Utara,0.001,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Halmahera Timur,0.011,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Pulau Morotai,0,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Pulau Taliabu,0,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Kota Ternate,0.001,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
"Mas, nila",Carp/tilapia,Cyprinus/Oreochromis,Kota Tidore Kepulauan,0,Inland,Aquaculture,Raw,actinopterygii,gigaclass,,,,,actinopterygii,chordata,animalia,5.74675324675325,0.12833333333333335,0.09966666666666665,6.065416666666665,0.2049102564102565,12.5238095238095,3.598076923076925,0.5,12.582051282051266,1.0759875,41.13866666666665,27.69617647058825,0.113028191268191,33.72086123241145,1.3497952678571452,30.5862361111111,98.14600732600725,232.7876282894735,301.68211904761904,19.99807142857145,110.3680873015871,1.7143569843726079,18.191378378378403,1507.449166666665,1712.0149999999999,557.2345833333335,743.4795833333335,851.79125,210.5,988.9262500000015,0.0317178,0.4827095454545455
Lele,Catfish,Clarias,Halmahera Barat,0.002,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Halmahera Tengah,0.001,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Kepulauan Sula,0,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Halmahera Selatan,0,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Halmahera Utara,0.001,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Halmahera Timur,0.001,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Pulau Morotai,0.001,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Pulau Taliabu,0,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Kota Ternate,0,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Lele,Catfish,Clarias,Kota Tidore Kepulauan,0,Inland,Aquaculture,Raw,siluriformes,order,,,,siluriformes,actinopterygii,chordata,animalia,14.6428571428571,0.114090909090909,0.0608695652173913,5.78571428571429,0.184105263157895,11.4666666666667,2.50266666666667,0.345454545454545,1.75,0.486923076923077,68.4290263157895,39.9588235294118,0.14314,3.41666666666667,1.58586173913043,29.2471935483871,184.463571428571,180.95059375,279.369722222222,31.0047619047619,141.113525,1.40560333333333,17.2098795180723,1082.42705882353,1256.62764705882,386.120588235294,565.287647058823,626.918823529412,192.3125,679.177058823529,0.047510875,0.356666666666667
Kakap,Snapper,Lutjanus,Halmahera Barat,0.011,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Halmahera Tengah,0.043,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Kepulauan Sula,0.09,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Halmahera Selatan,0.071,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Halmahera Utara,0.019,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Halmahera Timur,0.014,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Pulau Morotai,0.011,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Pulau Taliabu,0.109,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Kota Ternate,0.009,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Kakap,Snapper,Lutjanus,Kota Tidore Kepulauan,0.017,Marine,Capture,Raw,lutjanus,genus,,lutjanus,lutjanidae,eupercaria,actinopterygii,chordata,animalia,13.4814814814815,0.120645161290323,0.146595744680851,8.01333333333333,0.310235294117647,6.0952380952381,1.5,1.07948717948718,0,0.829289473684211,34.344,53.0647058823529,0.0796084210526316,20,1.0708584,18.24,36.1533333333333,235.468333333333,244.628,71.4777777777778,38.148,1.07580692307692,18.6316991333333,1723.18720333333,1981.66528666667,620.347394666667,884.569433333333,1001.97592166667,172.076454545455,1085.60793666667,0.00532,0.36488
Baronang,Rabbitfish,Siganus,Halmahera Barat,0.008,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Halmahera Tengah,0.02,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Kepulauan Sula,0.021,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Halmahera Selatan,0.016,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Halmahera Utara,0,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Halmahera Timur,0.001,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Pulau Morotai,0.007,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Pulau Taliabu,0.06,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Kota Ternate,0.001,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Baronang,Rabbitfish,Siganus,Kota Tidore Kepulauan,0.005,Marine,Capture,Raw,siganus,genus,,siganus,siganidae,acanthuriformes,actinopterygii,chordata,animalia,6,0.05,0.1,8.07062015503876,0.322282442748092,8.8137037037037,3.88544680851064,1,6.71252918287938,1.09125342857143,44.5799666666667,16.75,0.12561875,150,1.23377142857143,21.7744,135.628571428571,174,381.6992,78,72.0778,1.48633125,19.1406168833333,1297.4705,1449.78205,473.898401,705.6011855,835.896195,218.132273333333,878.22429,0.0402137851851852,0.1055
Patin,Pangasius,Pangasius,Halmahera Barat,0,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Halmahera Tengah,0.006,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Kepulauan Sula,0,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Halmahera Selatan,0,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Halmahera Utara,0,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Halmahera Timur,0.001,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
Patin,Pangasius,Pangasius,Pulau Morotai,0,Inland,Aquaculture,Raw,pangasius hypophthalmus,,pangasius hypophthalmus,pangasius,pangasiidae,siluriformes,actinopterygii,chordata,animalia,5,0.15,0.06,6.15,0.107,9,0.58,0.345454545454545,1,0.2,14,39.9588235294118,0.07,4.025,0.1,29,184.463571428571,130,169,14.5,46,1.85,15.9,1139,1251,563,625,683,234,762,8.7e-5,0.07
